FIPS,Admin2,Province_State,Country_Region,Last_Update,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
48461,Upton,Texas,US,02/05/2021,31.36868194,-102.0423217,355,7,0,348,"Upton, Texas, US",9707.410445720536,1.971830985915493
48463,Uvalde,Texas,US,02/05/2021,29.35739637,-99.76229172,3264,53,0,3211,"Uvalde, Texas, US",12205.975842339478,1.6237745098039216
48465,Val Verde,Texas,US,02/05/2021,29.89149232,-101.1525205,7337,180,0,7157,"Val Verde, Texas, US",14965.833758286586,2.4533187951478808
48467,Van Zandt,Texas,US,02/05/2021,32.56483801,-95.83766469,3603,96,0,3507,"Van Zandt, Texas, US",6366.849266654886,2.6644462947543714
48469,Victoria,Texas,US,02/05/2021,28.79780988,-96.96813006,7509,160,0,7349,"Victoria, Texas, US",8154.511098562181,2.1307764016513517
48471,Walker,Texas,US,02/05/2021,30.73872995,-95.57440968,7820,104,0,7716,"Walker, Texas, US",10716.586041029996,1.329923273657289
48473,Waller,Texas,US,02/05/2021,30.01058447,-95.99011759,3098,33,0,3065,"Waller, Texas, US",5607.645802411034,1.065203357004519
48475,Ward,Texas,US,02/05/2021,31.50999644,-103.0927909,1057,18,0,1039,"Ward, Texas, US",8809.8016336056,1.7029328287606433
48477,Washington,Texas,US,02/05/2021,30.21498498,-96.40946246,3424,78,0,3346,"Washington, Texas, US",9542.388941530573,2.27803738317757
48479,Webb,Texas,US,02/05/2021,27.7610369,-99.33237355,40818,572,0,40246,"Webb, Texas, US",14754.276130300885,1.401342544955657
48481,Wharton,Texas,US,02/05/2021,29.27765923,-96.22319248,3444,91,0,3353,"Wharton, Texas, US",8287.61189719896,2.6422764227642275
48483,Wheeler,Texas,US,02/05/2021,35.40114335,-100.2699514,454,9,0,445,"Wheeler, Texas, US",8979.430379746835,1.9823788546255507
48485,Wichita,Texas,US,02/05/2021,33.98842886,-98.7041034,14077,315,0,13762,"Wichita, Texas, US",10645.844362096348,2.2376926902038785
48487,Wilbarger,Texas,US,02/05/2021,34.07945812,-99.24178437,1789,47,0,1742,"Wilbarger, Texas, US",14010.49416555721,2.627166014533259
48489,Willacy,Texas,US,02/05/2021,26.47411727,-97.61535848,2236,71,0,2165,"Willacy, Texas, US",10469.14505103474,3.1753130590339893
48491,Williamson,Texas,US,02/05/2021,30.64655664,-97.6004854,37674,340,0,37334,"Williamson, Texas, US",6379.46595636956,0.9024791633487286
48493,Wilson,Texas,US,02/05/2021,29.1732598,-98.08693082,3595,49,0,3546,"Wilson, Texas, US",7039.357744272567,1.3630041724617525
48495,Winkler,Texas,US,02/05/2021,31.85008651,-103.0485163,682,17,0,665,"Winkler, Texas, US",8514.357053682896,2.4926686217008798
48497,Wise,Texas,US,02/05/2021,33.21570665,-97.65460265,6393,100,0,6293,"Wise, Texas, US",9134.9451303155,1.564210855623338
48499,Wood,Texas,US,02/05/2021,32.78722382,-95.38236368,2958,98,0,2860,"Wood, Texas, US",6495.531302839325,3.313049357674104
48501,Yoakum,Texas,US,02/05/2021,33.17320212,-102.8276433,851,25,0,826,"Yoakum, Texas, US",9767.0148054631,2.937720329024677
48503,Young,Texas,US,02/05/2021,33.17659707,-98.68790885,1961,37,0,1924,"Young, Texas, US",10888.395335924486,1.8867924528301887
48505,Zapata,Texas,US,02/05/2021,27.00156391,-99.16987152,1558,24,0,1534,"Zapata, Texas, US",10988.08096480711,1.5404364569961488
48507,Zavala,Texas,US,02/05/2021,28.86617238,-99.76050829,1611,31,0,1580,"Zavala, Texas, US",13606.418918918918,1.9242706393544382
,Bear River,Utah,US,02/05/2021,41.52106798,-113.0832816,18868,65,0,18803,"Bear River, Utah, US",10099.669196758343,0.34449862200551196
,Central Utah,Utah,US,02/05/2021,39.37231946,-111.5758676,7842,47,0,7795,"Central Utah, Utah, US",9568.782487737024,0.5993369038510584
49011,Davis,Utah,US,02/05/2021,40.99001837,-112.1139997,32544,124,0,32420,"Davis, Utah, US",9154.919672218768,0.3810226155358899
49035,Salt Lake,Utah,US,02/05/2021,40.66616532,-111.9216011,131697,700,0,130997,"Salt Lake, Utah, US",11348.914245236923,0.5315231174590158
49037,San Juan,Utah,US,02/05/2021,37.62762978,-109.80337140000002,1764,36,0,1728,"San Juan, Utah, US",11523.386464593677,2.0408163265306123
,Southeast Utah,Utah,US,02/05/2021,38.99617072,-110.7013958,2669,17,0,2652,"Southeast Utah, Utah, US",6634.5173879539625,0.6369426751592356
,Southwest Utah,Utah,US,02/05/2021,37.85447192,-111.4418764,25107,208,0,24899,"Southwest Utah, Utah, US",9961.43499892875,0.8284542159557096
49043,Summit,Utah,US,02/05/2021,40.86688146,-110.9535882,4671,7,0,4664,"Summit, Utah, US",11083.165262783246,0.149860843502462
49045,Tooele,Utah,US,02/05/2021,40.44862644,-113.1295715,6013,23,0,5990,"Tooele, Utah, US",8321.45476688025,0.3825045734242475
,TriCounty,Utah,US,02/05/2021,40.12491499,-109.5174415,3243,27,0,3216,"TriCounty, Utah, US",5727.455759245522,0.8325624421831638
90049,Unassigned,Utah,US,02/05/2021,,,838,1,0,837,"Unassigned, Utah, US",,0.11933174224343675
49049,Utah,Utah,US,02/05/2021,40.1166722,-111.6657662,85469,291,0,85178,"Utah, Utah, US",13433.558355010337,0.3404743240239151
49051,Wasatch,Utah,US,02/05/2021,40.33110236,-111.1691419,4126,17,0,4109,"Wasatch, Utah, US",12102.901058930507,0.4120213281628696
,Weber-Morgan,Utah,US,02/05/2021,41.27116049,-111.9145117,26422,148,0,26274,"Weber-Morgan, Utah, US",9701.950157341822,0.5601392778744986
50001,Addison,Vermont,US,02/05/2021,44.03217337,-73.14130877,611,8,0,603,"Addison, Vermont, US",1661.3644397313535,1.309328968903437
50003,Bennington,Vermont,US,02/05/2021,43.03519828,-73.09048868,1147,5,0,1142,"Bennington, Vermont, US",3233.718635466592,0.43591979075850046
50005,Caledonia,Vermont,US,02/05/2021,44.46548598,-72.10314651,355,4,0,351,"Caledonia, Vermont, US",1183.6095088854065,1.1267605633802817
50007,Chittenden,Vermont,US,02/05/2021,44.46322849,-73.08359212,4178,80,0,4098,"Chittenden, Vermont, US",2551.076483446701,1.9147917663954046
50009,Essex,Vermont,US,02/05/2021,44.72736416,-71.73579864,131,0,0,131,"Essex, Vermont, US",2125.5881875709883,0.0
50011,Franklin,Vermont,US,02/05/2021,44.85627605,-72.91249563,853,35,0,818,"Franklin, Vermont, US",1726.6507428849036,4.103165298944901
50013,Grand Isle,Vermont,US,02/05/2021,44.7975824,-73.29679772,87,0,0,87,"Grand Isle, Vermont, US",1202.4879060124397,0.0
50015,Lamoille,Vermont,US,02/05/2021,44.60353043,-72.64356694,365,2,0,363,"Lamoille, Vermont, US",1439.160949451936,0.547945205479452
50017,Orange,Vermont,US,02/05/2021,44.00470222,-72.37640104,437,2,0,435,"Orange, Vermont, US",1512.5294199086252,0.4576659038901602
50019,Orleans,Vermont,US,02/05/2021,44.82964024,-72.24562697,374,6,0,368,"Orleans, Vermont, US",1383.2895661500906,1.6042780748663101
50021,Rutland,Vermont,US,02/05/2021,43.57723578,-73.03741676,985,9,0,976,"Rutland, Vermont, US",1692.7016205255109,0.9137055837563451
90050,Unassigned,Vermont,US,02/05/2021,,,8,0,0,8,"Unassigned, Vermont, US",,0.0
50023,Washington,Vermont,US,02/05/2021,44.27343241,-72.61604978,1270,12,0,1258,"Washington, Vermont, US",2174.322450307316,0.9448818897637795
50025,Windham,Vermont,US,02/05/2021,42.986982,-72.71268875,814,11,0,803,"Windham, Vermont, US",1927.9048837099147,1.3513513513513513
50027,Windsor,Vermont,US,02/05/2021,43.58010937,-72.58595157,888,7,0,881,"Windsor, Vermont, US",1612.7274708510406,0.7882882882882883
78,,Virgin Islands,US,02/05/2021,18.3358,-64.8963,2440,24,0,2416,"Virgin Islands, US",2274.676511168289,0.9836065573770492
51001,Accomack,Virginia,US,02/05/2021,37.76707161,-75.63234615,2403,32,0,2371,"Accomack, Virginia, US",7435.945042703304,1.3316687473990845
51003,Albemarle,Virginia,US,02/05/2021,38.02080697,-78.55481085,3979,37,0,3942,"Albemarle, Virginia, US",3639.440226836184,0.9298818798693139
51510,Alexandria,Virginia,US,02/05/2021,38.814003,-77.08183073,9574,105,0,9469,"Alexandria, Virginia, US",6005.218656697694,1.0967202841027783
51005,Alleghany,Virginia,US,02/05/2021,37.78636074,-80.00222498,1148,31,0,1117,"Alleghany, Virginia, US",7725.437415881562,2.700348432055749
51007,Amelia,Virginia,US,02/05/2021,37.34081025,-77.98584649,657,12,0,645,"Amelia, Virginia, US",4998.098136173449,1.82648401826484
51009,Amherst,Virginia,US,02/05/2021,37.60308293,-79.14548696,2431,11,0,2420,"Amherst, Virginia, US",7691.820914412277,0.45248868778280543
51011,Appomattox,Virginia,US,02/05/2021,37.37569884,-78.81340003,1261,9,0,1252,"Appomattox, Virginia, US",7925.334674124821,0.7137192704203014
51013,Arlington,Virginia,US,02/05/2021,38.8767675,-77.10139853,11928,204,0,11724,"Arlington, Virginia, US",5036.268905008402,1.710261569416499
51015,Augusta,Virginia,US,02/05/2021,38.16404586,-79.12461614,4813,49,0,4764,"Augusta, Virginia, US",6369.94097249795,1.0180760440473717
51017,Bath,Virginia,US,02/05/2021,38.05852573,-79.73912095,242,8,0,234,"Bath, Virginia, US",5835.543766578249,3.3057851239669422
51019,Bedford,Virginia,US,02/05/2021,37.3080028,-79.5281964,5299,40,0,5259,"Bedford, Virginia, US",6707.849665177158,0.7548594074353652
51021,Bland,Virginia,US,02/05/2021,37.13128068,-81.13599391,605,9,0,596,"Bland, Virginia, US",9633.757961783442,1.487603305785124
51023,Botetourt,Virginia,US,02/05/2021,37.55531756,-79.80982182,1912,22,0,1890,"Botetourt, Virginia, US",5721.2962685897255,1.1506276150627615
51520,Bristol,Virginia,US,02/05/2021,36.6163024,-82.16359122,1189,26,0,1163,"Bristol, Virginia, US",7093.425605536332,2.1867115222876365
51025,Brunswick,Virginia,US,02/05/2021,36.76366949,-77.8593436,1107,10,0,1097,"Brunswick, Virginia, US",6820.282176082806,0.9033423667570009
51027,Buchanan,Virginia,US,02/05/2021,37.26818323,-82.03749726,1193,32,0,1161,"Buchanan, Virginia, US",5679.87050085698,2.682313495389774
51029,Buckingham,Virginia,US,02/05/2021,37.57242268,-78.52518834,1910,19,0,1891,"Buckingham, Virginia, US",11138.325169115933,0.9947643979057592
51530,Buena Vista,Virginia,US,02/05/2021,37.73484642,-79.35296097,774,12,0,762,"Buena Vista, Virginia, US",11948.132139549243,1.550387596899225
51031,Campbell,Virginia,US,02/05/2021,37.20553386,-79.09678609,3603,32,0,3571,"Campbell, Virginia, US",6564.635146214813,0.8881487649181238
51033,Caroline,Virginia,US,02/05/2021,38.02679129,-77.34901405,1623,14,0,1609,"Caroline, Virginia, US",5282.343368592352,0.862600123228589
51035,Carroll,Virginia,US,02/05/2021,36.73066666,-80.73455942,1995,58,0,1937,"Carroll, Virginia, US",6696.653351683393,2.907268170426065
51036,Charles City,Virginia,US,02/05/2021,37.35358063,-77.05634116,351,10,0,341,"Charles City, Virginia, US",5040.930633347694,2.849002849002849
51037,Charlotte,Virginia,US,02/05/2021,37.01909701,-78.66314092,648,11,0,637,"Charlotte, Virginia, US",5454.545454545455,1.6975308641975309
51540,Charlottesville,Virginia,US,02/05/2021,38.03527919,-78.48569588,2761,39,0,2722,"Charlottesville, Virginia, US",5841.408200397749,1.4125316914161536
51550,Chesapeake,Virginia,US,02/05/2021,36.67670048,-76.30545744,15922,141,0,15781,"Chesapeake, Virginia, US",6503.155186145771,0.885567139806557
51041,Chesterfield,Virginia,US,02/05/2021,37.37373208,-77.58680140000001,19697,209,0,19488,"Chesterfield, Virginia, US",5583.018236858067,1.061075290653399
51043,Clarke,Virginia,US,02/05/2021,39.11271747,-77.99199425,701,9,0,692,"Clarke, Virginia, US",4795.129625829401,1.2838801711840229
51570,Colonial Heights,Virginia,US,02/05/2021,37.26420587,-77.39609676,1092,32,0,1060,"Colonial Heights, Virginia, US",6286.701208981001,2.93040293040293
51580,Covington,Virginia,US,02/05/2021,37.7824656,-79.98631446,585,4,0,581,"Covington, Virginia, US",10563.38028169014,0.6837606837606838
51045,Craig,Virginia,US,02/05/2021,37.48133648,-80.21072274,218,3,0,215,"Craig, Virginia, US",4248.684466965504,1.3761467889908257
51047,Culpeper,Virginia,US,02/05/2021,38.48199985,-77.95630870000002,3815,36,0,3779,"Culpeper, Virginia, US",7252.162341982701,0.9436435124508519
51049,Cumberland,Virginia,US,02/05/2021,37.51328851,-78.24398086,335,4,0,331,"Cumberland, Virginia, US",3372.9359645590007,1.1940298507462686
51590,Danville,Virginia,US,02/05/2021,36.58022376,-79.40395668,3732,68,0,3664,"Danville, Virginia, US",9319.748276895414,1.8220793140407288
51051,Dickenson,Virginia,US,02/05/2021,37.12560977,-82.35124171,832,14,0,818,"Dickenson, Virginia, US",5810.867439586535,1.6826923076923077
51053,Dinwiddie,Virginia,US,02/05/2021,37.07544585,-77.63451754,1538,18,0,1520,"Dinwiddie, Virginia, US",5388.17264573991,1.1703511053315996
51595,Emporia,Virginia,US,02/05/2021,36.69455571,-77.53406129,578,33,0,545,"Emporia, Virginia, US",10811.821922933032,5.709342560553633
51057,Essex,Virginia,US,02/05/2021,37.93357639,-76.94230311,548,4,0,544,"Essex, Virginia, US",5003.195471560302,0.7299270072992701
51059,Fairfax,Virginia,US,02/05/2021,38.83677558,-77.27565836,60495,798,0,59697,"Fairfax, Virginia, US",5271.748413116148,1.3191172824200348
51600,Fairfax City,Virginia,US,02/05/2021,38.85157547,-77.29779640000002,440,12,0,428,"Fairfax City, Virginia, US",1831.88309255173,2.727272727272727
51610,Falls Church,Virginia,US,02/05/2021,38.88485255,-77.17560759,301,7,0,294,"Falls Church, Virginia, US",2059.2460833276323,2.3255813953488373
51061,Fauquier,Virginia,US,02/05/2021,38.73564842,-77.80647472,3564,33,0,3531,"Fauquier, Virginia, US",5004.071775574963,0.9259259259259259
51063,Floyd,Virginia,US,02/05/2021,36.9302126,-80.36738849,690,18,0,672,"Floyd, Virginia, US",4381.2305543209095,2.608695652173913
51065,Fluvanna,Virginia,US,02/05/2021,37.84157909,-78.27715475,1170,13,0,1157,"Fluvanna, Virginia, US",4290.429042904289,1.1111111111111112
51067,Franklin,Virginia,US,02/05/2021,36.99536167,-79.88023649,3420,36,0,3384,"Franklin, Virginia, US",6102.565932693337,1.0526315789473684
51620,Franklin City,Virginia,US,02/05/2021,36.6831435,-76.93859681,878,22,0,856,"Franklin City, Virginia, US",11020.459395004393,2.5056947608200457
51069,Frederick,Virginia,US,02/05/2021,39.20172582,-78.25974949,6182,47,0,6135,"Frederick, Virginia, US",6921.7247209252855,0.7602717567130378
51630,Fredericksburg,Virginia,US,02/05/2021,38.2977863,-77.4922454,1580,14,0,1566,"Fredericksburg, Virginia, US",5441.52087064334,0.8860759493670886
51640,Galax,Virginia,US,02/05/2021,36.66601852,-80.91703124,963,39,0,924,"Galax, Virginia, US",15172.522451551917,4.049844236760125
51071,Giles,Virginia,US,02/05/2021,37.31234791,-80.70636931,948,7,0,941,"Giles, Virginia, US",5669.856459330144,0.7383966244725738
51073,Gloucester,Virginia,US,02/05/2021,37.40809042,-76.53524337,1566,27,0,1539,"Gloucester, Virginia, US",4192.995608867945,1.7241379310344827
51075,Goochland,Virginia,US,02/05/2021,37.71714806,-77.90381514,1077,8,0,1069,"Goochland, Virginia, US",4534.164105586663,0.7428040854224698
51077,Grayson,Virginia,US,02/05/2021,36.65677234,-81.23215889,1051,26,0,1025,"Grayson, Virginia, US",6758.842443729904,2.47383444338725
51079,Greene,Virginia,US,02/05/2021,38.29545894,-78.46525378,865,5,0,860,"Greene, Virginia, US",4364.498713355871,0.5780346820809249
51081,Greensville,Virginia,US,02/05/2021,36.67878901,-77.56351439,1336,18,0,1318,"Greensville, Virginia, US",11785.46224417784,1.347305389221557
51083,Halifax,Virginia,US,02/05/2021,36.76654925,-78.93512622,2079,53,0,2026,"Halifax, Virginia, US",6130.754032614786,2.549302549302549
51650,Hampton,Virginia,US,02/05/2021,37.03513786,-76.35879121,7430,66,0,7364,"Hampton, Virginia, US",5523.752880826704,0.8882907133243607
51085,Hanover,Virginia,US,02/05/2021,37.7583355,-77.49464673,5973,102,0,5871,"Hanover, Virginia, US",5542.564445186795,1.7076845806127574
51660,Harrisonburg,Virginia,US,02/05/2021,38.43542574,-78.87536254,5371,65,0,5306,"Harrisonburg, Virginia, US",10130.903878074543,1.2102029417240738
51087,Henrico,Virginia,US,02/05/2021,37.53460572,-77.39326555,18977,348,0,18629,"Henrico, Virginia, US",5736.38677460114,1.8337988090846815
51089,Henry,Virginia,US,02/05/2021,36.68542395,-79.87634026,3810,78,0,3732,"Henry, Virginia, US",7536.048420594577,2.047244094488189
51091,Highland,Virginia,US,02/05/2021,38.35799465,-79.56124594,84,0,0,84,"Highland, Virginia, US",3835.616438356165,0.0
51670,Hopewell,Virginia,US,02/05/2021,37.29186313,-77.29754684,1802,19,0,1783,"Hopewell, Virginia, US",7998.579608504593,1.0543840177580466
51093,Isle of Wight,Virginia,US,02/05/2021,36.90579348,-76.70842863,2291,38,0,2253,"Isle of Wight, Virginia, US",6173.7044921717115,1.6586643387167177
51095,James City,Virginia,US,02/05/2021,37.31156958,-76.76950618,3539,40,0,3499,"James City, Virginia, US",4624.753342132431,1.1302627860977676
51099,King George,Virginia,US,02/05/2021,38.26818502,-77.15852768,1265,11,0,1254,"King George, Virginia, US",4713.817260396482,0.8695652173913043
51101,King William,Virginia,US,02/05/2021,37.70965316,-77.09384941,736,6,0,730,"King William, Virginia, US",4292.045719617448,0.8152173913043478
51097,King and Queen,Virginia,US,02/05/2021,37.71044922,-76.88689628,259,3,0,256,"King and Queen, Virginia, US",3686.832740213523,1.1583011583011582
51103,Lancaster,Virginia,US,02/05/2021,37.71889653,-76.46400482,583,4,0,579,"Lancaster, Virginia, US",5498.4438366500035,0.6861063464837049
51105,Lee,Virginia,US,02/05/2021,36.70586667,-83.12606515,2173,38,0,2135,"Lee, Virginia, US",9277.206164880672,1.7487344684767603
51678,Lexington,Virginia,US,02/05/2021,37.78258621,-79.44262866,829,18,0,811,"Lexington, Virginia, US",11133.494493687886,2.1712907117008444
51107,Loudoun,Virginia,US,02/05/2021,39.08990083,-77.63481877,21015,184,0,20831,"Loudoun, Virginia, US",5081.757903747661,0.8755650725672139
51109,Louisa,Virginia,US,02/05/2021,37.97850256,-77.96274807,1547,12,0,1535,"Louisa, Virginia, US",4115.346758532627,0.7756948933419522
51111,Lunenburg,Virginia,US,02/05/2021,36.94618528,-78.24133319,578,4,0,574,"Lunenburg, Virginia, US",4739.258773368318,0.6920415224913494
51680,Lynchburg,Virginia,US,02/05/2021,37.40021399,-79.19888138,6326,81,0,6245,"Lynchburg, Virginia, US",7698.86087041184,1.2804299715460006
51113,Madison,Virginia,US,02/05/2021,38.41531222,-78.28220331,486,6,0,480,"Madison, Virginia, US",3664.881984767363,1.2345679012345678
51683,Manassas,Virginia,US,02/05/2021,38.7464321,-77.48509905,3758,33,0,3725,"Manassas, Virginia, US",9146.890592673724,0.8781266631186802
51685,Manassas Park,Virginia,US,02/05/2021,38.77058531,-77.44399307,1076,8,0,1068,"Manassas Park, Virginia, US",6156.31079070832,0.7434944237918215
51690,Martinsville,Virginia,US,02/05/2021,36.68212094,-79.86352771,1397,36,0,1361,"Martinsville, Virginia, US",11127.927353831448,2.5769506084466713
51115,Mathews,Virginia,US,02/05/2021,37.44164146,-76.34098896,462,6,0,456,"Mathews, Virginia, US",5229.793977812995,1.2987012987012987
51117,Mecklenburg,Virginia,US,02/05/2021,36.67882005,-78.36131056,1818,46,0,1772,"Mecklenburg, Virginia, US",5943.701572563507,2.5302530253025304
51119,Middlesex,Virginia,US,02/05/2021,37.63191998,-76.55064617,422,16,0,406,"Middlesex, Virginia, US",3987.903987903988,3.7914691943127963
51121,Montgomery,Virginia,US,02/05/2021,37.17746986,-80.37868691,6455,66,0,6389,"Montgomery, Virginia, US",6550.971735931394,1.0224632068164214
51125,Nelson,Virginia,US,02/05/2021,37.78790447,-78.88498513,663,6,0,657,"Nelson, Virginia, US",4440.723375753517,0.9049773755656109
51127,New Kent,Virginia,US,02/05/2021,37.50694406,-76.99828634,1089,7,0,1082,"New Kent, Virginia, US",4716.123164869428,0.642791551882461
51700,Newport News,Virginia,US,02/05/2021,37.08166899,-76.51754109,9983,101,0,9882,"Newport News, Virginia, US",5570.0934579439245,1.01171992387058
51710,Norfolk,Virginia,US,02/05/2021,36.89934014,-76.26420872,13145,147,0,12998,"Norfolk, Virginia, US",5415.214507584184,1.1182959300114113
51131,Northampton,Virginia,US,02/05/2021,37.34062933,-75.87751591,645,33,0,612,"Northampton, Virginia, US",5508.112724167378,5.116279069767442
51133,Northumberland,Virginia,US,02/05/2021,37.89202088,-76.41949732,596,13,0,583,"Northumberland, Virginia, US",4927.656056221579,2.1812080536912752
51720,Norton,Virginia,US,02/05/2021,36.93357076,-82.62750411,233,2,0,231,"Norton, Virginia, US",5852.800803818136,0.8583690987124464
51135,Nottoway,Virginia,US,02/05/2021,37.1435975,-78.05065922,1681,27,0,1654,"Nottoway, Virginia, US",11035.976890756303,1.6061867935752527
51137,Orange,Virginia,US,02/05/2021,38.24530219,-78.01560400000002,1570,18,0,1552,"Orange, Virginia, US",4237.40249925778,1.1464968152866242
51139,Page,Virginia,US,02/05/2021,38.61807452,-78.48797204,1693,41,0,1652,"Page, Virginia, US",7083.089281231695,2.4217365623154166
